Year,District,Winning Party,Voter Turnout (%),Votes Blue,Votes Red,Total_Population,Total_Pop_Citizenship,US_Born_Citizen,US_Territory_Born_Citizen,US_Born_Abroad_Citizen,Naturalized_Citizen,Non_Citizen,Total_Pop_Birth,Native_Born,Foreign_Born,Total_Foreign_Born,Entered_2010_Later,Entered_2000_2009,Entered_Before_2000,Pop_5Years_Over,English_Only,Spanish_Speaker,Indo_European_Lang,Asian_Pacific_Lang,Other_Languages,White_Alone,Black_Alone,Native_American_Alone,Asian_Alone,Pacific_Islander_Alone,Other_Race_Alone,Two_Or_More_Races,Hispanic_Latino,Total_Male,Male_Under_5,Male_5_9,Male_10_14,Male_15_17,Male_18_19,Male_20,Male_21,Male_22_24,Male_25_29,Male_30_34,Male_35_39,Male_40_44,Male_45_49,Male_50_54,Male_55_59,Male_60_61,Male_62_64,Male_65_66,Male_67_69,Male_70_74,Male_75_79,Male_80_84,Male_85_Over,Total_Female,Female_Under_5,Female_5_9,Female_10_14,Female_15_17,Female_18_19,Female_20,Female_21,Female_22_24,Female_25_29,Female_30_34,Female_35_39,Female_40_44,Female_45_49,Female_50_54,Female_55_59,Female_60_61,Female_62_64,Female_65_66,Female_67_69,Female_70_74,Female_75_79,Female_80_84,Female_85_Over,Median_Household_Income,Total_Households_Income,Income_Less_10000,Income_10000_14999,Income_15000_19999,Income_20000_24999,Income_25000_29999,Income_30000_34999,Income_35000_39999,Income_40000_44999,Income_45000_49999,Income_50000_59999,Income_60000_74999,Income_75000_99999,Income_100000_124999,Income_125000_149999,Income_150000_199999,Income_200000_Plus,Total_Pop_Poverty,Below_Poverty_Level,Pop_25_Over,No_Schooling,Nursery_School,Kindergarten,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12_No_Diploma,High_School_Diploma,GED,Some_College_Less_1yr,Some_College_1yr_Plus,Associates_Degree,Bachelors_Degree,Masters_Degree,Professional_Degree,Doctorate_Degree,Total_Households,Family_Households,Married_Couple_Family,Other_Family,Nonfamily_Households,Living_Alone,Not_Living_Alone,In_Labor_Force,Civilian_Labor_Force,Employed,Unemployed,Total_Housing_Units,Owner_Occupied,Renter_Occupied,Workers_16_Over,Commute_Car,Commute_Public_Transit,Commute_Bicycle,Commute_Walk,Work_From_Home,Total_Households_Internet,Has_Internet,No_Internet,Dist_clean
2022,14,D,,128141,108451,756472,756472.0,649856.0,1879.0,5038.0,53530.0,46169.0,756472.0,656773.0,99699,106616.0,27633.0,22694.0,9324.0,,,,,,,475307,72215,5273.0,37054,58.0,64816.0,101749.0,181793,382949,22120.0,25827.0,28031.0,18651.0,11621.0,7482.0,6439.0,18040.0,23655.0,28252.0,26688.0,25623.0,24566.0,26541.0,24396.0,8892.0,11365.0,6754.0,8850.0,12078.0,7794.0,5922.0,3362.0,373523,18551.0,23825.0,26378.0,16732.0,11158.0,5908.0,6352.0,14809.0,24086.0,23754.0,21546.0,27312.0,27611.0,25748.0,23882.0,8895.0,10144.0,7843.0,9650.0,14147.0,10558.0,8118.0,6516.0,86174,266940.0,12317.0,6367.0,5144.0,8670.0,6980.0,9297.0,9192.0,10044.0,6093.0,16486.0,26580.0,36376.0,32093.0,24246.0,27484.0,29571.0,741090.0,73378,494548.0,13549.0,85.0,159.0,91.0,98.0,1461.0,261.0,1259.0,6191.0,528.0,4310.0,3245.0,4044.0,6021.0,9651.0,115575.0,18420.0,36158.0,70758.0,44323.0,99165.0,48820.0,5560.0,4816.0,266940.0,192997.0,141068.0,51929.0,15825.0,36104.0,73943.0,400203,400121.0,385008.0,15113,266940.0,203680,63260.0,376895.0,316421.0,5018,505.0,4535.0,46316.0,266940.0,249466.0,12287.0,14
2022,15,R,,86396,213007,746507,746507.0,730987.0,773.0,2779.0,5984.0,5984.0,746507.0,734539.0,11968,15520.0,3684.0,2964.0,1058.0,,,,,,,678071,25300,1585.0,6156,24.0,5161.0,30210.0,19088,370993,18028.0,22463.0,23722.0,16537.0,8313.0,4427.0,4598.0,14420.0,21288.0,21367.0,25468.0,23643.0,22563.0,24388.0,21376.0,10745.0,17619.0,10309.0,13017.0,18699.0,12854.0,8214.0,6935.0,375514,18608.0,21867.0,23910.0,14851.0,8847.0,4116.0,5299.0,11083.0,17928.0,20043.0,25051.0,22104.0,21223.0,22384.0,23629.0,10225.0,17063.0,10545.0,13337.0,22220.0,16968.0,11721.0,12492.0,66614,309927.0,16798.0,12494.0,11895.0,12432.0,12406.0,14810.0,13058.0,12076.0,11124.0,23984.0,30651.0,42479.0,33212.0,21369.0,21110.0,20029.0,718278.0,80881,525418.0,3668.0,162.0,0.0,0.0,0.0,6.0,0.0,42.0,217.0,322.0,5839.0,4157.0,6982.0,8202.0,6285.0,160201.0,27953.0,42674.0,68718.0,55324.0,84155.0,37917.0,6521.0,6073.0,309927.0,195006.0,151462.0,43544.0,14052.0,29492.0,114921.0,361889,361142.0,349513.0,11629,309927.0,241021,68906.0,344714.0,300718.0,1535,1865.0,5165.0,31380.0,309927.0,276937.0,24896.0,15
2022,16,R,,100325,197621,745274,745274.0,712170.0,1530.0,3831.0,12477.0,15266.0,745274.0,717531.0,27743,33104.0,10046.0,6691.0,2688.0,,,,,,,640523,19433,1273.0,15744,103.0,12258.0,55940.0,50798,372941,18780.0,22850.0,28789.0,15946.0,7951.0,4523.0,4355.0,14418.0,19901.0,20007.0,24462.0,24363.0,22327.0,24061.0,23508.0,12441.0,13824.0,10306.0,12572.0,19575.0,13139.0,8068.0,6775.0,372333,19045.0,22687.0,24983.0,13509.0,6688.0,4058.0,3681.0,12508.0,20113.0,20084.0,26383.0,22044.0,21601.0,22639.0,23140.0,12096.0,15026.0,11481.0,13608.0,19233.0,15848.0,10574.0,11304.0,78393,306321.0,12675.0,7228.0,9097.0,9879.0,9954.0,10814.0,10793.0,12528.0,9474.0,23195.0,30765.0,40899.0,33950.0,27123.0,29965.0,27982.0,733632.0,60455,520503.0,3818.0,43.0,0.0,10.0,283.0,465.0,612.0,336.0,891.0,262.0,2742.0,3405.0,6228.0,5516.0,7783.0,130364.0,23413.0,43271.0,67862.0,55617.0,106455.0,45498.0,10207.0,5422.0,306321.0,207079.0,167942.0,39137.0,12032.0,27105.0,99242.0,374439,373135.0,359646.0,13489,306321.0,241518,64803.0,355421.0,304171.0,1045,812.0,6024.0,40665.0,306321.0,278126.0,20176.0,16
2022,17,D,,121186,111931,738355,738355.0,689562.0,1991.0,5541.0,17372.0,23889.0,738355.0,697094.0,41261,48793.0,16629.0,10201.0,5556.0,,,,,,,517182,89407,3630.0,16692,297.0,33524.0,77623.0,83848,367749,22338.0,22185.0,23507.0,14527.0,10710.0,6742.0,7382.0,16717.0,24591.0,24243.0,24127.0,21769.0,18813.0,22077.0,21975.0,10635.0,13538.0,8275.0,10635.0,18802.0,11226.0,7729.0,5206.0,370606,18174.0,21730.0,21143.0,12409.0,11987.0,6984.0,7460.0,17244.0,21929.0,24025.0,20729.0,19519.0,19796.0,21977.0,23157.0,10646.0,13940.0,10090.0,13311.0,20551.0,13554.0,9047.0,11204.0,56834,318644.0,23789.0,16989.0,12946.0,13519.0,13238.0,17208.0,15616.0,15487.0,11611.0,26024.0,32843.0,42844.0,28966.0,17151.0,17531.0,12882.0,703826.0,119120,497116.0,8118.0,42.0,78.0,209.0,243.0,965.0,199.0,229.0,1592.0,781.0,2445.0,5748.0,7205.0,9304.0,10587.0,129812.0,29060.0,46119.0,70898.0,50942.0,78547.0,32212.0,5820.0,5961.0,318644.0,180113.0,123195.0,56918.0,18283.0,38635.0,138531.0,367628,367301.0,349693.0,17608,318644.0,209270,109374.0,341330.0,284731.0,2798,898.0,9739.0,37440.0,318644.0,279296.0,26005.0,17
2022,2,D,,140414,68761,730809,730809.0,669798.0,2463.0,3664.0,25946.0,28938.0,730809.0,675925.0,54884,61011.0,14990.0,12585.0,6092.0,,,,,,,266521,334699,3053.0,9005,427.0,61185.0,55919.0,112074,348863,20278.0,20147.0,30866.0,14763.0,8490.0,4971.0,5024.0,14799.0,22075.0,22508.0,20064.0,19644.0,20314.0,20499.0,24168.0,9148.0,14563.0,8972.0,11649.0,15533.0,9724.0,5878.0,4786.0,381946,19373.0,23005.0,25141.0,16418.0,8946.0,4480.0,3656.0,15622.0,22206.0,24717.0,22318.0,22758.0,23296.0,22328.0,25628.0,10048.0,16879.0,9253.0,12757.0,18284.0,16000.0,9912.0,8921.0,57780,294779.0,23392.0,13909.0,14035.0,12889.0,13276.0,14174.0,10728.0,15482.0,10572.0,23459.0,29603.0,38267.0,25515.0,15588.0,17702.0,16188.0,716567.0,129895,494830.0,8027.0,0.0,0.0,363.0,219.0,867.0,554.0,966.0,5369.0,1198.0,6090.0,4324.0,5009.0,9569.0,9690.0,130205.0,24048.0,36563.0,88833.0,43138.0,69234.0,39611.0,6861.0,4092.0,294779.0,175258.0,100163.0,75095.0,17141.0,57954.0,119521.0,357619,357013.0,326275.0,30738,294779.0,186285,108494.0,319410.0,247931.0,15152,2344.0,8264.0,37464.0,294779.0,267512.0,19900.0,2
2022,3,D,,121764,55995,708538,708538.0,492760.0,17533.0,8936.0,91291.0,98018.0,708538.0,519229.0,189309,215778.0,53565.0,38411.0,24992.0,,,,,,,323012,36378,12704.0,56878,204.0,144889.0,134473.0,309369,359668,21403.0,17992.0,22969.0,15764.0,9489.0,5052.0,3300.0,17112.0,29142.0,28752.0,28385.0,26418.0,23873.0,22642.0,25157.0,8508.0,10826.0,7219.0,9078.0,12287.0,6770.0,3767.0,3763.0,348870,18901.0,18990.0,20714.0,14567.0,8152.0,4175.0,4008.0,13675.0,25087.0,29369.0,23831.0,26335.0,19449.0,22065.0,22382.0,9397.0,11080.0,7362.0,10318.0,15280.0,9362.0,7430.0,6941.0,78452,269269.0,14718.0,9102.0,7406.0,10222.0,7575.0,9075.0,9971.0,9099.0,9304.0,18758.0,23766.0,34349.0,28285.0,19766.0,26594.0,31279.0,698241.0,91055,492275.0,15420.0,178.0,107.0,205.0,1887.0,1879.0,1660.0,1522.0,11566.0,3275.0,9415.0,5313.0,5694.0,3851.0,14871.0,101892.0,15702.0,24339.0,50541.0,35975.0,121820.0,49296.0,10284.0,5583.0,269269.0,166964.0,119103.0,47861.0,15537.0,32324.0,102305.0,396157,395801.0,377620.0,18181,269269.0,153558,115711.0,371414.0,252099.0,37123,4997.0,8597.0,64300.0,269269.0,243006.0,18382.0,3
2022,4,D,,91036,37352,718854,718854.0,474990.0,4780.0,10246.0,111356.0,117482.0,718854.0,490016.0,228838,243864.0,38328.0,41345.0,37134.0,,,,,,,218767,36251,16490.0,32050,360.0,249632.0,165304.0,478972,361020,17727.0,23400.0,26243.0,18223.0,10416.0,4861.0,5563.0,17480.0,25811.0,24740.0,26804.0,22830.0,22961.0,25429.0,21172.0,9853.0,11640.0,6597.0,10469.0,12289.0,7568.0,5172.0,3772.0,357834,19523.0,22342.0,22573.0,15129.0,9560.0,3386.0,5169.0,19063.0,23960.0,23622.0,21058.0,22325.0,25040.0,22187.0,22852.0,9936.0,13462.0,7445.0,10841.0,12249.0,11630.0,6015.0,8467.0,69123,248910.0,12521.0,6809.0,9268.0,10475.0,12110.0,11431.0,7669.0,10942.0,8593.0,18211.0,26794.0,28624.0,28180.0,14415.0,19441.0,23427.0,707088.0,88975,478196.0,30328.0,0.0,406.0,270.0,1006.0,4665.0,3152.0,2721.0,21074.0,1463.0,9705.0,7618.0,6762.0,8305.0,19171.0,114069.0,21716.0,24652.0,51877.0,31480.0,73549.0,31697.0,8834.0,3676.0,248910.0,172001.0,114105.0,57896.0,18525.0,39371.0,76909.0,367253,367011.0,344372.0,22639,248910.0,156538,92372.0,337541.0,251804.0,27484,2140.0,8788.0,41880.0,248910.0,217514.0,23296.0,4
2022,5,D,,190999,79112,732819,732819.0,580298.0,2242.0,6871.0,90930.0,52478.0,732819.0,589411.0,143408,152521.0,41082.0,31621.0,4392.0,690903.0,498170.0,58431.0,4738.0,258.0,5063.0,524489,22200,3744.0,79896,0.0,33537.0,68953.0,97432,358804,19875.0,18733.0,16948.0,10148.0,5796.0,2052.0,1783.0,17433.0,35407.0,33919.0,31895.0,24743.0,23492.0,20657.0,21174.0,8691.0,13654.0,8488.0,9093.0,14126.0,7182.0,6125.0,7390.0,374015,22041.0,16728.0,19360.0,10059.0,5968.0,3667.0,4180.0,20210.0,35749.0,33788.0,29786.0,24254.0,18814.0,21792.0,19403.0,8624.0,13188.0,8073.0,11524.0,14151.0,13464.0,8847.0,10345.0,104191,333259.0,14822.0,7800.0,6815.0,8439.0,6322.0,9070.0,8662.0,7768.0,6721.0,14578.0,28775.0,40845.0,31842.0,26428.0,37982.0,76390.0,724321.0,54244,537838.0,7515.0,294.0,116.0,0.0,39.0,239.0,641.0,669.0,2497.0,711.0,3012.0,1349.0,2571.0,989.0,6410.0,60133.0,7796.0,18930.0,46723.0,27962.0,201086.0,108035.0,26737.0,13384.0,333259.0,169480.0,139841.0,29639.0,9722.0,19917.0,163779.0,437458,437458.0,426265.0,11193,333259.0,197640,135619.0,419021.0,210814.0,66552,4871.0,14825.0,115290.0,333259.0,313452.0,11075.0,5
2022,6,D,,150496,126351,737763,737763.0,617661.0,966.0,7515.0,72882.0,38739.0,737763.0,626142.0,111621,120102.0,29080.0,23514.0,7574.0,,,,,,,526731,39072,4138.0,41065,115.0,44887.0,81755.0,117264,361918,21434.0,20445.0,23461.0,13271.0,8389.0,4341.0,3432.0,13160.0,22518.0,26674.0,26720.0,24480.0,17873.0,24513.0,22573.0,10092.0,15377.0,9041.0,13368.0,16927.0,11035.0,6963.0,5831.0,375845,19436.0,24271.0,20235.0,15382.0,8141.0,1960.0,2727.0,10069.0,24190.0,21735.0,25767.0,23774.0,19421.0,23804.0,25577.0,9605.0,16812.0,11850.0,14706.0,19803.0,17226.0,8962.0,10392.0,95298,295163.0,10957.0,5258.0,6584.0,6378.0,9154.0,8440.0,8092.0,10505.0,9007.0,16830.0,23098.0,40962.0,34308.0,27722.0,34731.0,43137.0,730590.0,53123,527609.0,7151.0,282.0,86.0,0.0,0.0,657.0,231.0,192.0,3283.0,582.0,4081.0,2138.0,3279.0,2799.0,8407.0,103089.0,13746.0,33518.0,70346.0,43538.0,138175.0,68190.0,14877.0,8962.0,295163.0,194767.0,150663.0,44104.0,14963.0,29141.0,100396.0,393670,393545.0,377972.0,15573,295163.0,230260,64903.0,370349.0,280718.0,16588,519.0,4271.0,63701.0,295163.0,276618.0,13505.0,6
2022,7,D,,167650,0,758917,758917.0,634587.0,4991.0,5768.0,46210.0,67361.0,758917.0,645346.0,113571,124330.0,47521.0,25914.0,8253.0,,,,,,,242099,316388,5748.0,65082,748.0,56881.0,71971.0,128427,358906,22132.0,19120.0,22233.0,12444.0,10355.0,2571.0,2830.0,17384.0,36180.0,41020.0,29703.0,24611.0,23967.0,18491.0,18728.0,6078.0,10171.0,5073.0,6407.0,11516.0,11196.0,4028.0,2668.0,400011,24641.0,21229.0,23848.0,11491.0,9721.0,3292.0,3104.0,21786.0,44227.0,40947.0,30089.0,26227.0,21216.0,22245.0,18955.0,6435.0,12161.0,6925.0,9989.0,19386.0,11245.0,5144.0,5708.0,76365,335027.0,31740.0,19639.0,11879.0,12591.0,9751.0,9516.0,7392.0,12360.0,8508.0,17950.0,22907.0,35850.0,34272.0,20977.0,29183.0,50512.0,745118.0,139812,530736.0,9841.0,0.0,273.0,80.0,121.0,982.0,749.0,993.0,5047.0,1052.0,3787.0,5796.0,7048.0,9494.0,13505.0,89469.0,17100.0,27547.0,52864.0,28668.0,136627.0,79662.0,26947.0,13084.0,335027.0,166485.0,95972.0,70513.0,14208.0,56305.0,168542.0,418967,418803.0,390694.0,28109,335027.0,142487,192540.0,384828.0,179255.0,62244,5556.0,34717.0,96046.0,335027.0,295499.0,22792.0,7
2022,8,D,,117880,89335,749823,749823.0,531119.0,4444.0,7426.0,118061.0,88773.0,749823.0,542989.0,206834,218704.0,55726.0,51013.0,16264.0,712780.0,415294.0,135824.0,642.0,0.0,3592.0,418128,34361,7371.0,99441,2253.0,84373.0,103896.0,188087,376269,18174.0,23514.0,26005.0,18112.0,8142.0,3954.0,5761.0,15078.0,22940.0,25266.0,29149.0,26768.0,24008.0,29318.0,22688.0,8782.0,15977.0,9177.0,9724.0,14340.0,8935.0,5304.0,5153.0,373554,18869.0,21816.0,25299.0,12751.0,7341.0,3723.0,4776.0,14686.0,21515.0,23439.0,24268.0,27115.0,29090.0,23646.0,24573.0,9710.0,17300.0,8146.0,12285.0,16054.0,13506.0,7248.0,6398.0,91317,286073.0,10599.0,4746.0,6689.0,5762.0,6130.0,7189.0,9160.0,8152.0,7296.0,21743.0,26639.0,42186.0,35542.0,24923.0,34375.0,34942.0,743797.0,51391,521822.0,13140.0,0.0,262.0,0.0,400.0,1007.0,1059.0,1757.0,6530.0,1336.0,3246.0,3219.0,4659.0,3290.0,8487.0,107476.0,15359.0,34231.0,62519.0,43665.0,139097.0,56309.0,10396.0,4378.0,286073.0,198491.0,148239.0,50252.0,16775.0,33477.0,87582.0,432420,432040.0,415201.0,16839,286073.0,209137,76936.0,407522.0,331284.0,7567,642.0,3442.0,60419.0,286073.0,269392.0,12172.0,8
2022,9,D,,179615,70915,730979,730979.0,526219.0,2156.0,9326.0,121969.0,71309.0,730979.0,537701.0,193278,204760.0,59949.0,41843.0,8366.0,698440.0,447666.0,66656.0,5148.0,976.0,2562.0,449896,54757,2962.0,108724,465.0,40585.0,73590.0,93378,366798,17469.0,21095.0,21763.0,13218.0,9922.0,3557.0,3050.0,13541.0,23449.0,23483.0,27355.0,24502.0,28019.0,24236.0,26502.0,8424.0,12490.0,10375.0,12555.0,18875.0,11733.0,6010.0,5175.0,364181,15070.0,17462.0,19180.0,12684.0,9979.0,4192.0,5020.0,14380.0,21831.0,25649.0,26645.0,26004.0,24736.0,20792.0,24790.0,10101.0,12758.0,9087.0,14015.0,17542.0,11460.0,9164.0,11640.0,86692,306811.0,16500.0,9780.0,7590.0,7243.0,10840.0,10078.0,7678.0,9428.0,8884.0,17517.0,25940.0,40398.0,29009.0,20628.0,30940.0,54358.0,711190.0,73020,529397.0,11884.0,369.0,138.0,75.0,87.0,462.0,869.0,1511.0,4847.0,975.0,3754.0,2830.0,3594.0,4237.0,7095.0,71185.0,13006.0,18706.0,52044.0,33352.0,169703.0,90948.0,22435.0,15291.0,306811.0,173536.0,137391.0,36145.0,11278.0,24867.0,133275.0,408166,408166.0,388248.0,19918,306811.0,185041,121770.0,382994.0,227977.0,41222,4189.0,13474.0,89145.0,306811.0,282906.0,12617.0,9
